transaction_id,partner_id,store_id,internal_store_id,transaction_type,amount,amount_platform_commission,transaction_date,notes
"4277","2","7675b0c4-1132-416e-8ea6-c894206b7a01","14","withdraw","856060.56","85606.05600000001","2025-05-25T11:55:22.940Z","ثابت وَسَط أتصل تبعًا اقف وظائف أخسر دورة ويفر العنكبوت."
"4278","5","be4b603e-dcb6-460c-b1c9-5dcc116f44e1","5","withdraw","712166.95","71216.69499999999","2025-05-24T21:20:49.949Z","الدير ناعم المرسول تحمل."
"4279","1","116bc101-8874-4402-b641-afc5e583bb9b","16","withdraw","689968.51","68996.851","2025-05-24T14:58:53.072Z","وسوف حقيقي سماء مرتين وحشي."
"4280","2","7675b0c4-1132-416e-8ea6-c894206b7a01","14","withdraw","49441.8","4944.18","2025-05-25T12:27:11.850Z","ثالاسانوس ذاهب يفحص عالميا."
"4281","1","5dd9e66d-26f0-4796-9973-acc3b3fcd011","10","discount","496196.6","49619.659999999996","2025-05-25T00:05:07.908Z","مرحبًا يفضل يكتسب حقا صحة احب واحد."
"4282","2","7675b0c4-1132-416e-8ea6-c894206b7a01","14","withdraw","63036.1","6303.61","2025-05-25T10:41:08.478Z","مراعاة صده السماوي محل اعتدال يهمني."
"4283","1","116bc101-8874-4402-b641-afc5e583bb9b","16","withdraw","435187","43518.7","2025-05-25T11:23:43.171Z","ضعيف سير أب مصطنع مفيد سهل حساس."
"4284","5","e79dad18-7053-4029-ad43-ceba8d4a9419","21","deposit","611072.33","61107.23299999999","2025-05-25T12:56:56.537Z","أخشى غداً حقيقي أقسم متزوجة وميض وسعنا نفسه يتحقق فاجأ."
"4285","5","e79dad18-7053-4029-ad43-ceba8d4a9419","21","discount","304323.46","30432.346","2025-05-24T15:24:42.007Z","حال حب يستخدم قليل بكمل أُطرُوحَة يهمني عالميا مبنى ينام."
"4286","5","9f5b1153-9b72-4851-a5db-0aa330aace10","23","discount","829691.78","82969.178","2025-05-25T11:41:40.183Z","أسمع رسغ التشقلب أمشط جار."
"4287","4","07cd0776-2f5c-4587-b29e-c398a7d1010c","8","deposit","394614.45","39461.445","2025-05-24T15:05:37.824Z","صلب كل جوية انهم سويا ملموس."
"4288","6","696508f2-d11d-450b-95ff-d854584f943e","3","withdraw","259597.39","25959.739","2025-05-25T01:50:59.502Z","يساهم كرس أقول كافٍ كل كنز آمن يرفع بهجة."
"4289","5","9f5b1153-9b72-4851-a5db-0aa330aace10","23","discount","800865.3","80086.53","2025-05-25T05:17:42.238Z","باتجاه شائع مقابلة."
"4290","6","c69b00af-d2e3-4e1e-8604-bda0d08df016","22","deposit","267287.73","26728.772999999997","2025-05-25T03:25:34.168Z","لوت أحمل برونز الفائز حبيب يفحص أساعد."
"4291","3","27c01421-7170-469c-853f-e48d75fa83fa","25","deposit","594229.06","59422.906","2025-05-25T13:05:08.504Z","والتكامل مرتين كشط سأشرح أفعل."
"4292","6","c69b00af-d2e3-4e1e-8604-bda0d08df016","22","discount","407342.13","40734.213","2025-05-24T14:28:59.024Z","بالكاد مدح صدوق يضحك."
"4293","4","aa6f336f-c643-4e52-b00b-d67b476b05de","24","deposit","980632.92","98063.292","2025-05-25T12:43:13.901Z","عالميا اخماد العزلة كان أطير خيار."
"4294","3","6e50dfc4-e43d-4ce6-aeb9-006580ae7822","6","withdraw","750534.57","75053.457","2025-05-24T13:34:34.033Z","قميص حجاب أفترض هنا."
"4295","4","07cd0776-2f5c-4587-b29e-c398a7d1010c","8","withdraw","882911.4","88291.14","2025-05-25T11:51:20.846Z","يتعلم أتفق حلها بوق أتصل انتهاء اضع شمس."
"4296","2","7966c1d2-1f34-4f47-a326-4adc2a5a7858","7","discount","972308.24","97230.824","2025-05-24T16:34:45.088Z","سهم عنوان رفيع العزلة نسر ثالاسانوس الضرورات."
"4297","2","fdae4289-0f1f-41b2-aa95-5e4b77ff6c11","9","deposit","881334.93","88133.493","2025-05-25T03:16:20.288Z","عزيزتي مال طالب يسير لجأ دعوى تصدع."
"4298","2","7675b0c4-1132-416e-8ea6-c894206b7a01","14","deposit","659247.72","65924.772","2025-05-25T01:51:16.850Z","محكمة كبير اهداء."
"4299","1","47507e1d-db7b-41b6-ad7d-0d585a878bc0","1","deposit","448035.65","44803.565","2025-05-24T15:49:57.490Z","أغنية بهجة ويل مرتين اقول إعجاب عادة ماء."
"4300","1","5dd9e66d-26f0-4796-9973-acc3b3fcd011","10","discount","987720.48","98772.048","2025-05-24T23:00:41.756Z","ألم النفخ اهداء غائب لحية عريض خيار تواصل بالاسفل."
"4301","5","e79dad18-7053-4029-ad43-ceba8d4a9419","21","deposit","630630.75","63063.075","2025-05-25T10:49:20.190Z","رقبة اسمنت كائن أخضر أب فضائي قميص شئ مهد."
"4302","3","27c01421-7170-469c-853f-e48d75fa83fa","25","discount","733495.83","73349.583","2025-05-24T19:36:18.525Z","اناقش يكلف يفتح كلا تريد مفيد."
"4303","4","afa5b6ac-4751-4600-a3d2-4e21ba1e7a9b","18","deposit","977227.4","97722.74","2025-05-24T14:33:44.723Z","كلمة قبلت أقترح العليا."
"4304","4","07cd0776-2f5c-4587-b29e-c398a7d1010c","8","deposit","766499.72","76649.972","2025-05-24T13:08:29.825Z","بالرغم سلسلة قيد فريق مبنى الشاعر المرونة."
"4305","4","69b80b78-7bcf-47b0-8bba-50ef2c34a043","11","deposit","950412.39","95041.239","2025-05-25T05:35:54.567Z","قصير محفوظ كلب زيادة شراب نتهم جوية ذاهب جمهور الوادي."
"4306","5","42b09504-3c4e-4b20-96bc-c16a0c421f12","15","discount","624419.21","62441.920999999995","2025-05-25T00:46:24.728Z","مصلح واع جرس المدفأة يبحث كائن وُلِدّ يرتجف."
"4307","2","fdae4289-0f1f-41b2-aa95-5e4b77ff6c11","9","deposit","565567.24","56556.724","2025-05-25T03:59:50.540Z","مظلمة أفعل يسامح تعتاد يرتفع."
"4308","4","26295b8e-2e90-4aa5-999a-03e7f2d985a0","4","withdraw","406952.49","40695.248999999996","2025-05-24T21:34:42.416Z","من مبتذلة برعاية أي العاشر."
"4309","1","04c138b8-7346-43f4-8abf-316c30403bd9","19","deposit","215333.29","21533.329","2025-05-25T03:09:06.295Z","النفخ أن مشين عمة عدالة أخضر."
"4310","1","47507e1d-db7b-41b6-ad7d-0d585a878bc0","1","withdraw","224247.22","22424.722","2025-05-25T02:27:35.305Z","بشكل بلطف له ذاهب الرأفة الرقص إلى فزت فقير."
"4311","4","69b80b78-7bcf-47b0-8bba-50ef2c34a043","11","deposit","229245.11","22924.511","2025-05-25T10:03:15.678Z","أقوي برعاية امتعة أمان أحاول لكن."
"4312","2","7675b0c4-1132-416e-8ea6-c894206b7a01","14","withdraw","446121.18","44612.118","2025-05-25T03:06:39.034Z","مظلمة القوي السماوي ذهبي ضعيف هواء."
"4313","3","6e50dfc4-e43d-4ce6-aeb9-006580ae7822","6","discount","17501.68","1750.1680000000001","2025-05-24T23:58:15.345Z","ينضم حساس وسيم نتهم فيما يحل حسنة القليل كلاهما."
"4314","4","69b80b78-7bcf-47b0-8bba-50ef2c34a043","11","deposit","223383.19","22338.319","2025-05-25T02:10:17.707Z","مسرح أرض كيف إدارة تحية مضت ينظف سيصيبني مبروك إنه."
"4315","4","edda7784-f496-41c6-b31f-775d77cb1f07","17","deposit","128745.44","12874.544","2025-05-24T18:30:57.496Z","الأساسي الريح المرسول مواطن أبدي فيما خيار يقفز."
"4316","4","afa5b6ac-4751-4600-a3d2-4e21ba1e7a9b","18","discount","202462.84","20246.284","2025-05-25T07:57:40.639Z","سأشرح خلف السرج."
"4317","2","fdae4289-0f1f-41b2-aa95-5e4b77ff6c11","9","discount","891557.31","89155.731","2025-05-24T14:22:05.467Z","الغرفة فريق أحمل."
"4318","4","afa5b6ac-4751-4600-a3d2-4e21ba1e7a9b","18","deposit","384474.13","38447.413","2025-05-24T23:37:55.233Z","تصدع الوصاية مواطنون وفير أسمع يتبنى منهم أعلن نهاية."
"4319","4","26295b8e-2e90-4aa5-999a-03e7f2d985a0","4","deposit","238738.12","23873.811999999998","2025-05-24T14:04:12.217Z","حصلت الأكثر حامض نَسِيج."
"4320","5","e79dad18-7053-4029-ad43-ceba8d4a9419","21","deposit","542938.75","54293.875","2025-05-24T22:21:52.273Z","عدد استراحة أجبر تعال سنة."
"4321","4","26295b8e-2e90-4aa5-999a-03e7f2d985a0","4","discount","175026.86","17502.685999999998","2025-05-25T01:22:49.882Z","يتبنى يسير لجأ حل أساعد مرة شريك يكون اقتراح قوي."
"4322","5","42b09504-3c4e-4b20-96bc-c16a0c421f12","15","deposit","145774.1","14577.41","2025-05-24T21:15:50.575Z","سويا متطور طعام مهدئ."
"4323","4","1f960ee3-1b01-488c-afc9-cade5d4c0379","12","deposit","459421.56","45942.156","2025-05-25T04:46:30.229Z","واسع إبعاد ثقافة امتياز أجبر."
"4324","2","7966c1d2-1f34-4f47-a326-4adc2a5a7858","7","discount","396280.66","39628.066","2025-05-25T00:26:16.784Z","بأغلبية فرن ماء مشط المدفأة."
"4325","1","47507e1d-db7b-41b6-ad7d-0d585a878bc0","1","withdraw","554755.76","55475.576","2025-05-24T20:34:54.413Z","الملابس الموت يبدو برونز محبوب كلاهما تصويت الموعد الاقتراع ملائم."
"4326","4","07cd0776-2f5c-4587-b29e-c398a7d1010c","8","deposit","331432.44","33143.244","2025-05-25T01:57:56.826Z","مجموع الفائز ابرم باتجاه لماذا كائن مساء معركة حقيقي فريق."
"4327","1","04c138b8-7346-43f4-8abf-316c30403bd9","19","discount","734813.2","73481.31999999999","2025-05-24T14:31:27.489Z","أَخَّاذ فوق أنهض كائن مواطنون الإحسان."
"4328","1","04c138b8-7346-43f4-8abf-316c30403bd9","19","withdraw","922676","92267.6","2025-05-25T09:30:16.965Z","المسرح ينام بالرغم."
"4329","5","42b09504-3c4e-4b20-96bc-c16a0c421f12","15","withdraw","442298.83","44229.883","2025-05-25T03:37:54.531Z","بقرة سيارة عاصف يستوعب نظيف أسلم."
"4330","1","5dd9e66d-26f0-4796-9973-acc3b3fcd011","10","deposit","288917.38","28891.738","2025-05-24T14:09:20.028Z","قطة واحد أسقط اضحك مرة علي لكن كتف منحن الذي."
"4331","4","1f960ee3-1b01-488c-afc9-cade5d4c0379","12","deposit","43794.96","4379.496","2025-05-25T11:21:35.064Z","أدافع ثالث عدالة تستوعب صالح يقولون شخص يأتي."
"4332","1","04c138b8-7346-43f4-8abf-316c30403bd9","19","withdraw","980154.51","98015.451","2025-05-24T14:56:10.147Z","الجاد مقبول أتفق."
"4333","3","6e50dfc4-e43d-4ce6-aeb9-006580ae7822","6","withdraw","795203.63","79520.363","2025-05-24T21:16:03.737Z","كاحل الموت منطقة محبوب آدم أسلم شرط سمحت لكم والتكامل."
"4334","1","1652ade0-afb3-4784-8c1a-edfea643d995","26","deposit","396505.82","39650.582","2025-05-25T04:16:03.527Z","كشط ألحق رجولي فقط يقي مصلح جمهور المرونة ملكنا."
"4335","4","aa6f336f-c643-4e52-b00b-d67b476b05de","24","deposit","36680.95","3668.095","2025-05-24T16:48:14.924Z","سبورة أفتقد اصرخ مع الة معظم ضعيف حذر."
"4336","1","47507e1d-db7b-41b6-ad7d-0d585a878bc0","1","withdraw","106081.61","10608.161","2025-05-25T08:42:04.021Z","ملعقة متأخر مربع ماء طعام يفتح أتذكر أحد مِرفَق."
"4337","4","afa5b6ac-4751-4600-a3d2-4e21ba1e7a9b","18","withdraw","571482.98","57148.297999999995","2025-05-25T10:50:35.827Z","ضد يعرفون تعال أخشى أدوس يأمل معك أعيش لا."
"4338","1","5dd9e66d-26f0-4796-9973-acc3b3fcd011","10","withdraw","855709.65","85570.965","2025-05-24T19:20:27.176Z","فيما ذراع يفتح أسقط مصلح مظلمة ل أنهض."
"4339","4","07cd0776-2f5c-4587-b29e-c398a7d1010c","8","withdraw","507454.03","50745.403000000006","2025-05-25T00:16:02.353Z","أعلن هنا كرمة رابطة أسقط الحمامات."
"4340","2","7966c1d2-1f34-4f47-a326-4adc2a5a7858","7","deposit","255925.84","25592.584","2025-05-25T01:43:15.589Z","ايقاد المحسنات يتذكر تستوعب مواطنة وُلِدّ امن."
"4341","1","47507e1d-db7b-41b6-ad7d-0d585a878bc0","1","deposit","740551.67","74055.167","2025-05-25T08:32:18.750Z","تحميل ينتقد المحسن حسنة بسرعة تريد خشن."
"4342","4","69b80b78-7bcf-47b0-8bba-50ef2c34a043","11","discount","835124.86","83512.486","2025-05-25T07:18:26.114Z","الماء مؤلف مرحبًا تجمع إلا البقية ثالاسانوس أخشى يناسب غائب."
"4343","5","9f5b1153-9b72-4851-a5db-0aa330aace10","23","withdraw","437630.57","43763.057","2025-05-25T05:25:41.222Z","بقرة يقدموا اخر جمال نفسه يتبنى."
"4344","3","6e50dfc4-e43d-4ce6-aeb9-006580ae7822","6","deposit","341861.36","34186.136","2025-05-24T16:14:46.700Z","أخشى إعجاب منطقة."
"4345","6","696508f2-d11d-450b-95ff-d854584f943e","3","discount","358965.15","35896.515","2025-05-25T02:20:00.635Z","يأسر أتصل و العاشر تأكيد مكان."
"4346","4","07cd0776-2f5c-4587-b29e-c398a7d1010c","8","deposit","374879.17","37487.917","2025-05-25T12:55:41.497Z","باهظ دور تحدث أمشي راحة إلى أجوف دعوى يأمل رفض."
"4347","1","1652ade0-afb3-4784-8c1a-edfea643d995","26","deposit","596721.3","59672.130000000005","2025-05-25T11:58:49.930Z","رابطة يشمل عليه الفائز خاشع شائع الدير مراعاة."
"4348","4","edda7784-f496-41c6-b31f-775d77cb1f07","17","discount","488211.95","48821.195","2025-05-24T19:33:29.112Z","سوف أركل حجرة خلوق العائلة كنز مائة."
"4349","1","47507e1d-db7b-41b6-ad7d-0d585a878bc0","1","deposit","953378.31","95337.831","2025-05-25T11:06:02.661Z","خاشع صامت نقود ضيق يحل ضجة."
"4350","5","be4b603e-dcb6-460c-b1c9-5dcc116f44e1","5","deposit","618951.9","61895.19","2025-05-25T12:03:35.288Z","يلاحظ زعتر يهرب متساوي كلب يأتي باستمرار حياة حذاء كثيرة."
"4351","2","fdae4289-0f1f-41b2-aa95-5e4b77ff6c11","9","withdraw","484085.05","48408.505","2025-05-25T09:04:27.760Z","أمشط امن استراحة يقارن صغير المسرح."
"4352","3","27c01421-7170-469c-853f-e48d75fa83fa","25","discount","988523.07","98852.307","2025-05-24T16:36:01.859Z","طبقة أوزة حاضر الغزل الحياة بالباص."
"4353","1","47507e1d-db7b-41b6-ad7d-0d585a878bc0","1","discount","831720.25","83172.025","2025-05-24T13:42:51.711Z","يغني اشرب أدير مرحبا الفصل شائع سيل ساطع يتردد نشط."
"4354","5","9f5b1153-9b72-4851-a5db-0aa330aace10","23","discount","792193.21","79219.321","2025-05-24T14:55:58.420Z","توربيني بالفعل صدقة المحسن."
"4355","3","6e50dfc4-e43d-4ce6-aeb9-006580ae7822","6","discount","411460.5","41146.05","2025-05-25T07:46:46.365Z","الأليف ولا نعسان مرآة سوف يفعل."
"4356","1","04c138b8-7346-43f4-8abf-316c30403bd9","19","withdraw","288893.54","28889.354","2025-05-25T07:20:35.278Z","عاقل شرط سنة."
"4357","5","e79dad18-7053-4029-ad43-ceba8d4a9419","21","deposit","53106.4","5310.64","2025-05-25T11:09:56.168Z","إنني فوز نحن النهر كنز لماذا سأفتح جري جمع خشن."
"4358","3","27c01421-7170-469c-853f-e48d75fa83fa","25","deposit","761810.55","76181.05500000001","2025-05-24T16:54:38.839Z","عضوية مزيج يترتب حياة المدينة ويفر مصلح الذي القليل أخشى."
"4359","2","7966c1d2-1f34-4f47-a326-4adc2a5a7858","7","deposit","248068.87","24806.887","2025-05-25T02:18:05.042Z","راحة بقرة بجوار تواصل ماشية أعلن بدأت جداً مهارات."
"4360","5","9f5b1153-9b72-4851-a5db-0aa330aace10","23","deposit","251049.33","25104.932999999997","2025-05-24T23:27:42.718Z","دعه الفصل اللطف ليتم أحمل."
"4361","2","fdae4289-0f1f-41b2-aa95-5e4b77ff6c11","9","discount","57991.73","5799.173000000001","2025-05-24T21:31:44.338Z","التشقلب توربيني ركن الغزل امراء مراعاة كان."
"4362","4","7eec78da-410e-4b04-b95d-12ff4403951f","20","discount","651811.74","65181.174","2025-05-25T07:44:29.872Z","قبل مرارًا التسلق صورة عباس سليم متماسك."
"4363","5","e79dad18-7053-4029-ad43-ceba8d4a9419","21","discount","413793.59","41379.359000000004","2025-05-25T05:49:45.676Z","اقرر صديق حق خلف سير يأخذ."
"4364","1","1652ade0-afb3-4784-8c1a-edfea643d995","26","discount","534360.24","53436.024","2025-05-24T22:31:08.717Z","قليل صورة هو وميض خاشع رهيب يقي."
"4365","4","edda7784-f496-41c6-b31f-775d77cb1f07","17","discount","434405.28","43440.528000000006","2025-05-24T17:19:19.439Z","بعنف وقت مخترع آخرون يتعلم علاج إدارة للمتابعة."
"4366","5","9f5b1153-9b72-4851-a5db-0aa330aace10","23","discount","407114.39","40711.439","2025-05-25T08:25:11.792Z","رأس يغني كافٍ اقتراح يحل يقفز أنت أنا برعاية."
"4367","1","95e884b2-4582-420d-b6d2-ed74ebd05795","2","deposit","521262.97","52126.297","2025-05-24T20:50:17.389Z","أحضر منحن مثل كرمة اتحداك مكان."
"4368","4","69b80b78-7bcf-47b0-8bba-50ef2c34a043","11","withdraw","360179.8","36017.979999999996","2025-05-24T15:41:00.347Z","بدأت أبدي اضفت حقيقي هي أوافق."
